"x","y"
"2019-09-17 20:00","18433735"
"2019-09-18 20:00","18439374"
"2019-09-19 20:00","18444492"
"2019-09-20 20:00","18449427"
"2019-09-21 20:00","18455662"
"2019-09-22 20:00","18461273"
"2019-09-23 20:00","18468205"
"2019-09-24 20:00","18473899"
"2019-09-25 20:00","18479638"
"2019-09-26 20:00","18485218"
"2019-09-27 20:00","18490821"
"2019-09-28 20:00","18496515"
"2019-09-29 20:00","18501900"
